GeneID	GSM2476152	GSM2476153	GSM2476154	GSM2476155	GSM2476156	GSM2476157	GSM2476158	GSM2476159	GSM2476160	GSM2476161	GSM2476162
100287102	0.09166	0.1168	0.07939	0.04012	0.02646	0.01295	0.07816	0.06555	0.02666	0.03843	0.1554
653635	5.527	6.688	5.573	7.257	10.82	7.305	6.119	8.202	8.613	4.594	8.187
102466751	1.909	3.152	2.893	3.899	6.427	5.664	4.114	7.962	4.533	2.49	5.663
107985730	0	0.03984	0.04063	0	0	0.03977	0.04	0.04025	0.1228	0	0.03976
100302278	0	0	0.1584	0	0	0	0	0.1569	0	0	0
645520	0	0.07586	0.09672	0.0391	0	0.01893	0.05713	0.09583	0	0.01873	0.01893
79501	0	0	0	0	0	0	0	0	0	0.02305	0
100996442	0.3006	0.2146	0.1519	0.3205	0.3349	0.1443	0.2375	0.2832	0.3779	0.1859	0.2579
729737	1.415	0.1331	0.7068	0.5691	2.551	1.434	2.658	2.607	1.826	1.485	0.383
102725121	0.1346	0.16	0.1224	0.04125	0.0136	0	0.1071	0.1482	0	0.05268	0.213
102723897	7.162	7.472	6.368	9.761	12.4	9.902	7.956	10.23	11.33	6.105	9.706
102465909	0.9544	1.891	1.607	1.949	2.892	3.461	2.532	2.548	3.238	1.556	2.831
107985721	0	0.00792	0.01616	0	0	0.007907	0	0.01601	0.02441	0	0
112268260	0.1673	0.08452	0.0431	0.1072	0.1094	0.0357	0.09466	0.07555	0.1369	0.07383	0.0292
729759	0	0.02282	0.02328	0.02353	0.02327	0.02279	0	0	0.02345	0	0
100132287	1.589	0.5199	0.9754	1.168	1.945	1.386	1.699	1.933	1.678	1.022	1.038
105378947	0.0554	0	0.04665	0.01886	0.08394	0	0.03674	0.04622	0.04699	0.04516	0
101928626	0	0	0	0	0	0	0	0	0	0	0
113219467	1326	887.2	1453	1161	737.4	1047	1716	730.8	2317	1429	2359
81399	0.03368	0.01483	0.01891	0.03058	0.0189	0.02591	0.01117	0.01499	0.02667	0.01098	0.007402
100133331	1.65	0.6119	0.9873	1.194	1.984	1.462	1.602	1.602	1.453	0.8618	1.101
107984841	0.6775	0.3703	0.4249	0.5726	1.015	0.7163	0.7204	0.7484	0.8322	0.3428	0.6007
107984847	1.963	1.944	1.622	1.503	4.1	1.809	2.085	2.099	2.86	0.9163	2.205
107984849	0.3863	0.2296	0.5465	0.3156	1.405	0.9934	0.6149	0.4641	0.4718	0.6047	0.5348
100288069	0.6943	0.5159	0.5421	1.031	1.435	0.6086	0.9104	1.122	1.221	0.5248	0.9206
105378580	0.181	0.04588	0.05956	0.0559	0.1148	0.07496	0.0712	0.04636	0.09856	0.04119	0.05413
400728	0.2559	0.1102	0.1012	0.2159	0.1124	0.09906	0.2214	0.2117	0.1359	0.05443	0.06603
79854	0.3449	0.4231	0.3817	0.3859	0.6637	0.5036	0.2288	0.3947	0.4514	0.225	0.1949
643837	1.352	2.066	1.47	1.031	2.059	1.907	1.774	0.7295	0.8943	0.5088	0.7067
107984850	0.008815	0.0524	0.008907	0.02701	0.008905	0	0	0.02647	0	0	0.008717
284593	0.02536	0.01256	0.03844	0.0259	0.02562	0.02508	0.03784	0.02539	0.01291	0.02481	0.05016
284600	0.2916	0.1333	0.02833	0.1088	0.04531	0.01109	0.02789	0.3593	0.9531	0.1262	0.09981
100130417	0.2298	0.1565	0	0.01467	0.02902	0.02841	0.01429	0.9203	1.696	0.1265	0.3977
107985728	0	0.02351	0	0.00606	0	0	0.02951	0.6474	1.033	0.09867	0.2054
148398	2.8	4.392	2.154	3.059	5.273	4.092	2.112	4.548	5.571	1.755	1.866
26155	51.61	70.86	33.78	52.18	86.41	66.31	35.38	36.47	30.33	22.51	22.25
339451	2.561	5.808	4.015	5.643	10.43	6.83	4.216	6.311	4.918	4.63	4.622
84069	0.3403	4.222	1.042	6.289	1.937	3.414	2.558	2.433	3.508	1.046	2.794
84808	0.04787	0.4921	0.133	0.8923	0.2841	0.6037	0.4346	0.3355	0.5055	0.1639	0.3314
57801	3.639	12.4	0.1138	5.742	3.289	1.137	2.925	1.748	4.3	1.719	1.382
9636	335.9	732.4	24.78	582.5	31.53	22.94	20.88	41.41	22.47	17.44	9.538
375790	10.46	54.43	116.8	50.92	43.69	111.3	164.2	91.2	244.7	140.1	108.7
100288175	0.2665	2.024	0.7406	2.473	8.817	1.779	6.12	1.801	6.691	0.9995	0.4393
112267874	0.01601	0.2141	0.03235	0.1308	0.3638	0.08707	0.4936	0.1122	0.4969	0.274	0.08706
105378948	0.06668	0.5652	0.2021	0.7794	2.29	0.447	1.842	0.6007	1.961	0.6813	0.2198
401934	0	0.02256	0	0.02326	0	0	0.07928	0.0114	0.08112	0.01114	0
54991	3.522	5.437	3.218	3.934	11.08	5.851	5.371	3.945	4.753	2.741	2.894
254099	0	0.01323	0	0	0	0	0	0	0	0	0
406984	0	0	0	0.4651	0	0	1.133	0	0	0.4455	0
406983	0	0	0	0.982	0	0	1.435	0	0	0.2351	0
554210	0	0	0	0.5324	0	0	0.5186	0	0	0.7649	0
100506376	0	0	0	0	0	0	0	0	0	0	0
254173	0	0.004989	0	0	0	0	0	0	0	0	0
8784	0	0	0	0.02698	0.02668	0	0	0.03526	0.1075	0.6374	0.02612
7293	0.01179	0.01751	0	0.01204	0.1488	0.1749	0	0.1003	0.005998	0.005765	0.005827
51150	40.75	40.36	37.25	33.81	46.87	32.09	43.99	45.18	51.03	47.74	41.43
126792	14.61	12.67	7.411	6.569	10.81	9.154	10.76	14.41	15.36	12.92	9.411
388581	0.2314	0.3275	0.1336	0.3882	0.2003	0.2452	0.5754	0.3805	0.2691	0.3233	0.3269
118424	11.03	11.62	14.49	15.39	27.42	21.79	17.09	9.098	9.143	9.803	8.114
101928895	0.5696	1.488	0.8241	1.111	1.242	1.537	1.533	1.439	2.464	1.203	1.562
6339	0.6729	1.951	1.274	0.7669	1.86	2.361	1.832	1.475	2.999	1.476	1.457
116983	3.177	7.332	10.68	4.034	9.565	6.549	6.545	5.721	7.201	6.784	5.845
102465434	0	0.3513	0.3583	0.3622	0.3582	0	0.3528	0	0.361	0.6939	0
109623456	0.2575	3.062	5.725	0.7891	2.341	1.783	2.562	1.547	4.718	3.527	3.056
126789	6.021	12.87	8.716	9.435	19.64	11.24	12.79	11.07	10.59	10.48	6.863
54973	24.1	38.79	18.96	27.37	34.12	34.79	26.87	24.1	25.24	18.7	22.95
102465435	1.331	3.297	2.018	1.36	3.698	3.95	2.318	2.665	4.065	2.279	2.304
80772	5.513	13.63	5.88	9.38	9.306	10.93	11.54	7.342	7.023	7.265	8.554
83756	0.1499	1.093	0.1818	0.4839	0.1939	0.3559	0.2446	0.2101	0.1648	0.264	0.3381
1855	14.85	37.68	22.5	53.06	28.35	31.96	39.02	26.56	18.92	29.49	45.96
102466740	0.3667	2.543	1.111	2.996	2.963	1.088	2.188	1.835	1.12	1.076	2.538
54587	0.5406	31.53	0.6185	32.57	18.95	12.43	1.244	6.329	10.98	43.6	110.4
54998	55.61	62.14	35	49.34	69.43	68.4	51.39	50.07	38.62	37.83	38.16
81669	13.95	21.06	20.39	17.33	27.22	21.2	21.43	17.87	28.08	23.52	19.64
148413	7.871	16.26	9.053	10.64	10.04	12.31	10.4	7.867	16.7	9.831	8.187
55052	43.78	70.45	42.34	48.44	65.52	57.27	47.1	31.71	34.66	35.38	28.27
107984868	0	0.005561	0	0	0	0	0.005584	0.005619	0.01143	0.005491	0.005551
441869	0.01295	0	0	0.07277	0	0.2306	0	0.01297	0.03296	0.0697	0.4996
105378585	0	0.03763	0	0.05819	0	0.05636	0	0.03803	0.01933	0.07432	0.2442
643965	0	0	0	0.2245	0	0	0.175	0.04402	0.1343	0.129	0.2609
102724312	0	0	0	0.05551	0	0.01792	0.01802	0.1088	0.01844	0.2304	0.9496
107985729	0	0	0	0.0151	0	0	0	0.04441	0.01505	0.0434	0.2486
64856	0.8669	0.004771	0	0.06394	0.2189	0.0905	0.3593	2.507	0.6617	4.801	12.04
219293	0.2295	0.3328	0.3394	0.5032	0.3619	0.5814	0.4845	0.2802	0.6952	0.5094	0.5924
83858	4.835	6.616	6.019	5.947	8.437	12.59	4.947	3.59	3.875	3.008	3.652
55210	18.42	23.27	12.94	13.07	32.07	36.67	15.49	16.71	12.34	11.36	12.12
339453	0.2663	0.1552	0.8547	0.432	0.1424	0.4648	0.3428	0.5802	1.849	0.1226	1.812
29101	100.4	129.3	62.26	80.03	65.66	60.22	75.94	63.75	50.16	33.31	38.27
643988	1.925	0.8577	3.098	0.0208	2.48	0.826	1.054	3.059	14.86	6.536	4.27
105378586	0.2269	0.1873	0.9171	0.03863	0.3056	0.2618	0.3386	0.6815	4.234	2.405	1.533
142678	3.864	4.02	3.972	2.389	4.744	3.303	5.498	5.264	6.104	4.013	4.041
8510	0.2191	0.4342	0.3321	0.4476	0.3083	0.3716	1.331	0.3134	0.5098	0.5436	0.9288
984	10.04	13.42	9.324	9.151	14.53	10.1	10.85	4.73	9.765	7.261	7.963
728661	8.393	12.1	12.79	11.66	12.63	9.8	10.49	3.445	14.91	12.65	13.09
8511	0.2388	0.4021	0.4101	0.7072	0.1688	0.2362	3.302	0.5498	0.6076	1.121	1.676
728642	8.426	13.28	7.475	9.598	13.08	8.979	8.77	7.257	10.4	7.528	7.708
9906	8.79	7.445	3.541	4.145	5.097	4.316	5.954	3.796	5.139	4.472	4.7
112268218	2.204	2.9	1.958	3.121	2.086	1.885	2.468	1.375	2.828	2.27	2.158
65220	11.6	12.42	8.233	12.61	10.03	8.135	12.04	6.439	10.9	9.858	8.373
2782	117.9	154.5	132.3	101.2	193.5	182.6	123.9	127.1	100.4	126.5	123.7
105378949	0.04415	0.7144	0.08922	0.6764	0.0446	0.1601	0.1903	0.4272	0.1348	0.1584	0.1455
163688	0.1349	0.03819	0.05842	0.009842	0	0.009531	0.03834	0.02894	0.1275	0.07541	0.04765
339456	1.55	0	0.1403	1.134	0.09349	0	1.312	0.3011	0.07065	0.3848	0.1373
85452	0.005847	0	0	0	0	0	0.005816	0	0.002975	0	0
107984872	0	0	0	0	0	0	0.007689	0	0	0	0
105378589	0.004556	0	0	0	0	0	0	0	0	0.004457	0
2563	0.03798	0	0	0	0	0	0	0	0.01289	0	0
105378590	0	0	0	0	0	0	0	0	0	0	0
105378591	0	0	0	0	0	0	0	0	0.08155	0.03919	0
5590	0.7155	0.5397	0.714	0.4962	0.2469	0.4106	4.593	0.8637	4.346	2.106	0.2475
100506504	0.2244	0.65	1.012	0.9346	0.279	0.6489	1.013	0.6049	1.265	0.2871	0.2049
199990	3.061	5.784	4.372	5.16	5.845	3.86	5.243	4.774	4.042	4.449	4.132
112268219	0.737	1.862	1.301	1.406	1.604	1.57	3.69	1.07	2.028	1.109	1.137
105378593	0.04196	0.08315	0	0.06429	0.06359	0.02075	0.1252	0.2521	0.1922	0.1642	0.249
6497	9.679	8.093	6.753	6.582	11.39	12.44	5.169	9.465	8.709	5.746	9.034
79906	0.4953	1.89	0.5674	0.9191	0.2607	0.5485	0.7807	1.145	1.502	0.6074	0.7726
100129534	0.5678	0.5339	1.274	0.07863	0.07777	0.4093	0.852	0.8381	2.331	0.8849	0.5424
11079	42.72	57.08	46.25	44.33	50.66	48.23	37.8	39	38.64	40.17	36.55
5192	7.187	15.33	10.97	19.14	11.78	14.6	19.59	12.97	16.37	11.81	13.77
9651	0.04633	0.27	0.06333	0.07515	0.1156	0.09434	0.1816	0.1637	0.1331	0.1333	5.204
55229	5.84	5.437	3.258	4.875	7.679	4.936	5.037	4.354	4.21	4.675	4.883
388585	0	0	0	0.01291	0	0	0.01258	0	0	0	0.1
115110	0.0281	0.2413	1.202	1.588	0.2034	0.2038	0.6942	0.3985	0.8247	1.058	1.487
8764	0.3451	1.75	6.226	9.044	1.518	1.702	3.383	2.987	4.289	5.81	8.132
100996583	0	0.06141	0.03132	0.2532	0	0.03065	0.03083	0.03103	0.03154	0.06064	0.1226
127281	6.622	27.85	13.28	8.491	8.987	11	11.55	7.161	9.208	6.808	13.87
79258	0.6836	2.954	1.473	1.117	0.9798	1.198	1.237	0.8928	1.08	0.7706	1.551
105378597	0.0206	0	0.02082	0	0	0	0.04099	0.02063	0.02097	0	0.02037
100287898	0.01222	0.1211	0.07101	0.0749	0.01852	0.0272	0.1337	0.06729	0.112	0.04185	0.06043
105378603	0	0	0	0	0	0	0	0	0	0	0
105378602	0	0	0	0	0	0	0	0	0	0	0
105378601	0	0	0	0	0	0	0	0	0	0	0
112268220	0	0	0	0	0	0	0	0	0	0	0
107985732	0	0.02607	0	0	0	0	0	0	0	0	0.02603
105378600	0	0	0	0	0	0	0	0	0	0	0
105378598	0	0	0	0.00942	0	0	0	0	0	0	0
107984904	0	0	0	0	0	0	0	0	0	0	0.02603
105378599	0	0	0	0	0	0	0	0	0	0	0
140625	0	0	0	0	0	0	0	0	0	0	0
440556	0	0	0.2386	0	0.01704	0	0	0.01688	0.2289	0.0385	0.3169
63976	0	0	1.94	0.00762	0.407	0.00492	0.009897	0.1071	0.6632	0.4161	1.68
100422968	0	0	0	0	0	0	0	0	0	0	0
105378606	0	0	0.01061	0	0	0	0	0	0	0	0.003462
107984909	0	0	0.008889	0.02696	0	0	0	0.008807	0	0.01721	0.0087
105378605	0	0	0.00664	0	0	0	0	0	0	0	0.006498
105378604	0.009602	0	0.04851	0.008172	0.1681	0.2754	0.03025	0.06889	0.01303	0.03288	0.04589
27237	0.02724	0	0	0.03338	0.2917	0.02155	2.786	0.02727	0.1608	0.2665	0.1185
1953	0.02746	0.02473	0.01009	0.0714	2.693	0.01728	6.924	0.1924	2.678	0.2809	1.713
105378608	0	0	0	0	0	0	0.02848	0.01433	0	0	0
693135	0	0	0	0	0	0	0	0	0	0	0
105378607	0	0.02165	0	0	0	0	0	0	0	0	0
127262	17.43	18	19.28	16.46	15.76	19.8	19.26	12.32	18.22	16.21	15.42
49856	10.93	11.31	7.661	9.773	15.57	9.909	10.93	11.99	8.632	7.88	6.913
7161	0.04271	0.3924	0.01569	0.02776	1.165	0.05377	0.05408	0.5909	1.039	0.1595	0.1267
105378610	0	0	0	0.01021	0	0	0.01989	0	0	0.00978	0
105378609	0	0	0	0	0	0	0	0	0	0	0
57212	5.56	0.6574	0.4605	1.119	0.7516	0.348	5.991	3.301	8.262	4.282	5.289
148870	0.01765	0.02332	0.005946	0.00601	0	0	0.04683	0	0.1737	0.005757	0.02328
388588	0.2265	1.234	0.3052	3.008	0	0.1494	8	0.189	2.075	3.029	8.214
57470	13.33	12.9	9.23	11.21	16.31	12.7	12.8	10.99	11.25	10.04	9.973
9731	5.694	4.766	4.383	5.683	5.869	5.167	7.286	6.646	6.76	4.548	4.101
1677	0.9427	0.6772	1.036	0.8285	1.806	0.9695	0.9228	0.8836	0.9709	1.021	0.6091
107984910	0.1334	0.1038	0.0385	0.1459	0.1058	0.2355	0.07581	0.02861	0.02909	0.01864	0.05652
339448	5.894	5.528	5.081	5.157	7.461	5.699	6.578	3.804	3.965	3.583	4.032
100133612	0.1662	0.03294	0.0112	0.1019	0.01119	0.1315	0.06615	0.02219	0.1015	0.03252	0.02192
728716	0	0	0	0	0	0	0	0	0	0	0
105376672	0	0.02287	0.04666	0	0	0	0.02297	0.04623	0	0	0
105376673	0	1.79	0	0	0	0	0	0	0	0.01397	0
284661	0	0.01033	0	0	0	0	0	0	0	0	0
105376674	0	0	0	0	0	0	0	0	0	0	0
105376679	0	0	0	0	0	0	0	0	0	0	0
107985376	0	0	0.1177	0.03967	0	0	0.9659	0	0.1186	0	0
55966	0.006624	0.03117	0.00502	0.001691	1.447	0.00819	1.348	0.1475	0.3422	0	0
105376680	0	0	0	0	0	0	0	0	0	0	0
102724429	0	0	0	0	0	0	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0	0	0	0
105376686	0	0	0	0	0	0	0.007758	0	0	0	0
100616421	0	0	0	0	0	0	0	0	0	0	0
261734	2.61	1.721	2.213	1.756	2.796	1.757	2.712	3.159	3.13	1.621	2.522
8514	0.3915	3.986	9.62	2.799	3.046	1.05	8.813	6.069	4.363	2.416	1.712
26038	0.0593	0.01958	0	0.008972	0.01775	0.01086	0.03496	0.02199	0.3197	0.02793	0.0152
105376687	0	0	0	0	0	0	0	0	0	0	0
6146	164.3	184.6	188.1	169.4	198.5	183.8	237.5	114.7	166.5	144.4	146
107985733	5.419	7.868	6.186	6.97	7.145	5.318	8.559	4.555	6.568	5.908	4.418
102724450	0.2289	6.407	0.9831	1.695	0.5203	0.1132	0.7401	1.49	1.281	1.4	1.358
388591	2.39	3.963	3.616	5.334	1.911	1.218	3.865	2.623	3.265	2.859	1.71
23463	24.97	44.83	35.81	20.66	45.67	42.89	23.14	23.84	25.45	33.93	36.95
148645	0.303	0.1436	0.02662	0.1749	0.05323	0.03909	0.1704	0.1715	0.1207	0.02578	0.01303
390992	0	0	0	0	0	0	0	0	0	0	0
387509	0.7417	3.014	5.403	2.826	0.7806	2.236	4.392	2.534	3.069	2.811	1.7
11332	64.3	37.66	30.18	34.43	61.62	53.15	14.65	16.6	12.1	16.71	24.86
54626	0.01015	0.0704	0	0.02074	0.005127	0.00502	0.02525	0.005081	0.1343	0.9335	0.4467
83715	0.3582	0.07097	0.06989	0.0984	0.06239	0.04887	0.04669	0.04204	0.06537	0.06525	0.04886
100422975	0	0	0	0	0	0	0	0	0	0	0
8718	9.349	4.776	3.639	6.1	5.623	2.3	1.82	2.17	2.999	2.496	3.785
57449	14.48	8.256	5.26	10.15	5.577	2.406	3.469	3.636	3.944	5.28	6.32
79707	3.101	3.585	1.995	3.172	5.141	4.061	2.864	1.717	2.439	1.723	1.706
80835	0	0.005036	0.005136	0.01038	0	0	0.01011	0.005088	0.01552	0.01492	0.01005
107984912	0	0	0	0	0	0	0	0	0.04937	0	0
3104	3.851	5.128	4.619	5.191	4.676	4.721	3.896	3.034	3.949	3.789	2.89
9903	9.11	13.33	10.95	23.76	13.61	25	8.684	7.248	8.337	6.74	8.858
107984913	0.01098	0.08699	0.07763	0.06726	0.04435	0.1086	0.1201	0.04395	0.4022	0.1074	0.1411
148479	6.112	12.35	7.313	7.576	12.98	10.7	11.17	7.223	12.19	9.172	11.12
90326	6.409	7.524	4.892	6.433	8.858	6.333	5.812	5.188	5.587	5.891	5.194
55735	22.71	23.99	13.78	16.84	24.44	19.42	15.18	11.08	15.6	12.89	10.67
100505887	0	0	0	0	0	0	0	0	0	0	0
110841581	0.1959	0.4271	0.0792	0.2001	0.3167	0.3489	0.117	0.51	0.9174	0.07668	0.2713
23261	0.9626	0.9976	0.8019	0.4664	1.229	0.8957	1.176	1.03	1.434	0.8265	0.9051
105376692	0	0	0	0.009499	0	0	0	0	0	0	0
102725193	0	0	0	0	0	0	0	0	0	0	0.02875
101928836	0	0.0724	0.04431	0	0	0	0	0	0	0	0
105376691	0	0	0	0	0	0	0	0	0	0.06893	0
105376689	0	0	0	0.003702	0	0	0.007211	0.03265	0.889	0.01064	0.03226
9341	44.24	68.25	66.12	47.4	44.33	55.51	53.36	40.78	50.79	46.02	59
8863	0.7964	5.248	5.404	3.337	2.151	2.874	6.406	5.306	5.296	6.34	14.86
10911	0.2669	0	0.01284	0.07789	0.01284	0.01257	0.06322	0.02545	0.03881	0.2114	0.02514
3604	5.492	0.6302	0.9736	4.647	0.04135	0.09655	0.9805	0.3121	0.9583	3.077	0.2834
11315	130.6	136.1	130.7	111.7	206.1	149.6	140.5	99.13	119	104.5	98.02
54206	28.98	10.15	17.59	26.26	37.66	34.58	8.519	22.39	3.526	6.216	6.885
107984915	0.03984	0	0	0.02034	0	0	0.03963	0	0.02027	0	0
102724539	0.08705	0	0	0.1334	0.04397	0	0	0	0	0.04258	0
105376695	0	0	0	0	0	0	0	0	0	0	0
50651	0.5173	0.4621	0.557	0	0.2913	0.0671	1.021	0.5094	1.787	0.7383	0.3858
473	12.56	12.09	7.227	6.702	15.77	15.79	6.795	11.59	9.389	6.987	9.218
102724552	0	0.03088	0.06299	0	0.09446	0.06166	0.06202	0.03121	0	0.03049	0.06165
106632271	0	0	0	0	0	0	0	0	0	0	0
2023	691.4	1006	573.9	727.7	1379	1045	989.7	620	564.4	644.2	601.2
102465436	1.215	1.926	0.7368	0.7448	1.964	0.9616	0.9672	0.4867	0.7422	0.7134	0.9615
100505975	0.8711	2.829	0.6846	1.236	4.107	1.436	3.322	0.4845	1.084	0.8522	0.6222
112268261	0.01052	0	0	0	0.003541	0.003467	0	0	0	0.003429	0
765	0.1206	0	0	0.02738	0	0.03977	0.01333	0.01342	0	0	0
155184	0	0	0	0	0	0	0	0.04169	0	0	0
6518	0.01836	0.003638	0.00371	0.135	0.007419	0	0.07306	0.1213	0.01869	0.003592	0
80045	1.285	0.2998	1.106	0.9949	1.654	1.558	2.004	3.303	0.9408	0.7461	1.017
106614088	0.03122	0.005156	2.566	0.202	0.05783	3.062	0.07765	0.547	2.987	2.062	2.084
407040	0	0	0.1987	0	0.1987	0.5835	0	0.1969	1.001	0.9619	0.7779
102724571	0.02203	0	3.472	0.045	0	0.06537	0.02191	0.06616	1.457	3.06	1.438
9563	4.803	2.065	4.155	6.212	2.647	4.458	10.99	19.58	8.947	6.144	8.569
80176	7.592	11.81	11.03	13	13.05	15.73	6.513	11.6	5.281	4.633	6.908
100506022	0.3638	0.2901	0.9414	0.03625	0.4392	0.3072	0.3001	0.4353	0.4425	0.4427	0.6142
84275	6.36	4.589	2.029	0.01103	3.441	3.311	3.453	1.908	1.484	1.162	0.646
199953	2.208	5.72	2.879	3.185	4.552	6.656	3.054	2.51	2.733	2.589	1.935
107985734	0.4122	1.264	0.2975	0.3208	0.7139	0.932	0.5273	0.3734	0.4196	0.1152	0.233
105376712	0	0	0	0	0	0	0	0	0	0	0
5293	1.483	21.49	8.439	8.705	18.54	29.72	19.01	11.14	8.393	12.33	8.733
644997	0	0	0	0	0	0.01174	0	0	0	0	0
101929074	1.761	2.438	1.962	0.5304	0.4562	0.7594	2.359	1.447	0.9193	2.364	1.228
22883	45.97	80.6	29.91	55.73	44.15	55.51	60.03	44.27	40.23	48.67	51.47
56998	8.344	11.98	6.145	3.251	8.941	13.14	12.12	6.683	7.53	12.65	11.47
105376717	5.397	5.479	2.884	1.868	5.587	6.617	7.366	3.126	2.769	4.669	4.808
84328	9.011	11.22	7.632	6.606	10.72	9.753	8.968	5.715	8.167	5.908	6.523
64802	1.685	7.622	3.534	1.559	3.001	5.548	4.401	2.578	3.883	2.879	2.794
113391335	0.09744	0.09654	0	0	0	0	0	0	0	0	0
100847055	0	0	0	0	0	0	0	0	0	0	0
116362	0.5408	4.541	0.05204	0.0263	0.02602	0.7896	0.7173	0.02578	1.153	0.4787	2.7
10277	8.218	10.8	8.588	8.176	14.45	13.97	12.18	8.499	11.59	12.24	13.57
23095	7.158	7.426	3.695	5.732	7.681	5.115	5.773	5.288	5.609	3.853	3.845
105376725	0	0	0.1509	0	0.03016	0.01477	0.01485	0.01495	0.0152	0	0
5226	106.8	57.78	403	39.14	104.5	71.45	37.91	25.7	39.61	40.72	43.84
100526739	6.753	5.186	4.056	3.392	5.099	3.274	5.142	2.466	4.108	2.711	3.458
378708	10.46	7.46	6.009	5.265	7.719	5.194	7.491	3.742	6.378	4.105	5.111
1325	0.639	0.891	0.6457	0.4351	0.8129	0.3043	0.7299	0.2369	0.3373	0.1852	0.4681
1676	7.927	18.02	7.942	11.39	12.9	12.73	13.12	8.475	12.62	7.156	7.121
5195	4.133	6.657	2.988	4.482	5.679	3.928	3.979	3.619	3.822	3.42	3.568
54897	0.4273	0.2035	0.03578	0.02411	0.05962	0.09106	1.137	0.08035	1.014	0.3002	0.5556
105376733	0	0	0	0	0	0	0	0	0	0	0
105376735	0	0	0	0	0	0	0	0	0	0	0
148345	0.007411	0	0	0.007569	0	0	0	0	0.007543	0	0
23435	29.75	33.14	24.22	39.89	45.41	31.68	22.37	17	27.74	23.16	19.82
10747	0.4186	0.319	0.7565	0.4029	0.488	0.4539	0.4645	0.1048	0.7949	0.6301	0.4538
6723	105.8	99.69	70.66	79.92	90.71	88.4	57.56	53.91	47.89	50.48	46.09
5394	18.71	24.1	13.11	19.38	37.15	24.3	16.05	15.4	15.59	16.23	15.11
105376736	3.493	4.343	2.521	3.094	7.992	3.913	3.226	2.604	3.047	2.51	3.278
2475	15.98	14.29	9.622	9.244	14.86	14.23	10.51	11.38	11.49	10.19	6.711
100873935	3.125	2.732	2.136	1.721	3.25	2.485	2.103	2.331	1.996	2.188	1.303
10218	0.01729	0	0	0	0	0	0.258	0	0.0616	0.008458	0
29914	7.887	4.591	2.883	5.512	5.405	4.142	2.568	1.684	2.659	1.934	1.854
105376737	0	0	0	0	0	0	0	0	0	0	0
105376739	0	0	0	0	0	0	0	0	0	0	0
105376740	0	0.02273	0	0	0	0	0	0	0	0	0
57540	0.2276	0.002855	0.002911	0	0.002911	0	0.008599	0.005769	0.04106	0.008456	0.0171
112268221	0.02953	0.005851	0.005967	0.006032	0.005966	0	0	0.005912	0.01202	0	0.00584
101929181	0.01683	0	0	0	0	0	0.06699	0	0	0	0
26232	1.277	2.281	0.01698	7.88	0.1189	0.1995	67	0.5721	5.321	6.265	15.96
93611	2.81	5.497	1.233	5.478	1.305	0.4063	9.463	0.5721	7.137	6.942	5.734
26270	3.49	3.29	0.2041	6.463	0.6914	0.04439	4.755	1.719	1.964	2.503	1.642
10459	10.16	26.78	11.41	11.32	27.84	17.65	17.69	14.99	13.78	10.37	17.45
374946	0.02403	0.1166	0.02428	0.002454	0.5825	0.004753	0	0.02165	0.225	0.6182	1.922
57085	29.19	30.19	20.01	25.64	22.95	29.41	19.46	24.78	18.81	14.79	18.17
284498	0.4445	0.7811	0.3475	0.2254	0.1409	0.4333	0.5649	0.5165	0.9544	0.8158	0.8792
102724659	0	0	0	0	0	0	0	0	0	0	0
4524	1.511	3.105	1.301	1.302	0.5435	1.645	2.116	1.744	3.125	2.886	3.025
1185	1.868	2.61	3.144	2.86	5.149	5.686	3.284	6.275	4.455	2.425	3.261
100379251	0.7549	1.535	1.802	1.236	2.709	3.064	1.463	2.163	1.696	1.006	1.223
4878	0.1012	0.3509	0.3835	0.155	0.9457	0.8759	0.3524	0.1013	0.07726	0.02475	0.07506
4879	0	0.03027	0	0.09362	0	0.09066	1.793	0.03059	0.0622	0	0
26829	0	0.1801	0	0	0	0.5394	0	0	0	0	0
90231	28.59	28.62	21.05	20.65	35.79	28.18	29.42	23.46	18.82	17.62	20.47
5351	73.16	72.13	43.94	40.8	62.33	57.37	129	117.6	58.74	101.1	99.33
9927	26.22	43.45	20.88	32.35	40.39	39.34	30.28	23.34	26.58	21.33	22.01
60672	9.5	10.48	5.275	12.76	16.06	10.7	10.97	9.297	6.625	5.809	4.442
102466982	0.3328	0.3297	0.3363	1.02	1.009	0.3292	0.6622	0.3332	0.3387	0	0.3291
943	0.3797	0.02542	0.01037	0.01048	0	0.005075	0.005104	0.01027	0.02611	0.05522	0
102465836	0.4507	0	0.2277	0	0	0	0	0.6768	0.2294	0	0
7133	1.084	0.04562	0.1946	0.0171	0.1353	0.00414	0.09577	0.8591	0.2684	0.1597	0.2153
100616438	0	0	0	0	0	0	0	0	0	0	0
107984917	0	0	0	0	0	0	0	0	0	0	0
55187	3.44	5.5	3.052	4.094	3.956	3.961	4.552	5.205	4.461	3.514	3.971
677885	0.7116	0.987	1.15	1.163	0.7188	1.126	1.699	1.995	1.014	2.228	0.9852
105376744	0	0.005167	0.00527	0	0	0.005158	0	0	0.01062	0.005102	0
9249	30.55	71.8	11.62	14.73	7.733	9.624	2.534	50.17	2.675	0.324	2.431
